TZ16_CODE,TZ16_NAME,Tz16_Area,Flag,CBD,Gr_Parra,Gr_Penrith,Liverpool,Campbeltn,Airport,SA4_adj_ID,SA4_adj_NAME,SA4_adj_index,ABM_zone
1635,Waitara_Mark Taylor Oval,160928.6308,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1038
1637,Westleigh_Rural Fire Service Training Centre,1989830.61,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1039
1638,Larool Shopping Centre,1445038.156,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1040
1639,Westleigh,1617465.371,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1041
1640,Normanhurst Park,455183.4197,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1042
1641,Hornsby Industrial Area,568808.042,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1043
1642,Normanhurst Boys High School,1078870.165,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1044
1643,Thornleigh Station_West,886997.8733,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1045
1644,Normanhurst Station,962891.5209,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1046
1645,Thornleigh Station_East,965324.1719,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1047
1700,Gordon East Primary School,818194.3483,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1048
1701,Gordon Shopping Centre,713358.7207,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1049
1702,East Killara Shopping Centre,3184521.971,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1050
1703,Gordon Station_East,1345119.006,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1051
1704,Gordon Station_West,1299145.794,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1052
1705,Killara Station_East,1425893.325,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1053
1706,Killara Station_West,926424.4033,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1054
1707,Killara,1016504.705,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1055
1708,Killara Golf Club,920621.8913,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1056
1710,East Lindfield,2487476.137,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1057
1711,Lindfield Station_East,1503764.449,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1058
1712,Roseville Chase,2027493.578,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1059
1713,Lindfield Station_West,1570459.756,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1060
1714,Roseville Station_East,941094.4027,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1061
1715,CSIRO,1490381.396,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1062
1716,Roseville Station_West,978110.8023,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1063
1717,UTS Ku-ring-gai Campus,856367.3962,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1064
1720,Pymble Primary School,1458674.92,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1065
1721,Pymble Station_East,900235.5187,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1066
1722,Gordon_Darnley Oval,757586.2937,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1067
1723,Pymble,1885833.94,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1068
1724,Pymble Station_West,1553555.389,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1069
1725,West Pymble Shopping Centre,1990178.16,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1070
1726,De Burghs Bridge Macquarie Park,1686753.706,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1071
1729,St Ives Chase Colonial,3472618.841,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1072
1730,St. Ives Shopping Plaza,5955470.58,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1073
1731,Pymble Golf Clubhouse,2149119.698,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1074
1732,St Ives Village,644345.6425,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1075
1733,Corpus Christi Cathedral_Catholic St Ives,1614018.751,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1076
1734,St Ives,839086.2656,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1077
1735,St Ives High School,1747957.115,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1078
1736,St Ives_Eastern Arterial Rd and Barra-brui Cresent,1321499.722,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1079
1739,Lady Davidson Hospital,11554165.94,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1080
1740,Turramurra_South,1223042.405,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1081
1741,Turramurra_Adams Av and Murdoch St,971414.0748,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1082
1742,Turramurra Station_East,887733.0843,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1083
1743,Turramurra Station_West,1338016.795,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1084
1744,Turramurra Primary School,1429426.127,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1085
1745,Turramurra High School,3201446.155,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1086
1748,Wahroonga_Eastern Rd and Boundary Rd,4095585.464,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1087
1749,North Wahroonga,1701153.536,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1088
1750,Turramurra_North,619829.6195,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1089
1751,Wahroonga Station,1234551.267,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1090
1752,Abbotsleigh Senior Campus,976996.2965,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1091
1753,Warrawee Station,959771.0318,0,1,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1092
1754,Wahroonga_Roland Av and Mildred St,1571836.929,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1093
1755,Fox Valley Village,2142205.181,0,0,0,0,0,0,0,19, North Sydney and Hornsby (Ku-ring-gai- Hornsby),8,1094
1800,Roseville_Penhurst St and William St East,650457.2531,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1095
1801,Chatswood_Gibbs St and Smith St,392282.3571,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1096
1802,Roseville,494141.236,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1097
1803,Chatswood Chase Shopping Centre,194876.9552,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1098
1804,Chatswood,728236.2694,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1099
1805,Westfield Chatswood_Chatswood Station_East,121598.6862,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1100
1806,Chatswood Station_West,93233.08287,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1101
1807,Legacy House Hospital,573847.6013,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1102
1808,Artarmon Station_East,935529.434,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1103
1809,Artarmon_Reservoirs,295017.446,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1104
1810,Artarmon Station_West,425336.1834,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1105
1811,Westfield Chatswood_Anderson St,83296.76123,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1106
1812,Chatswood West_Zenith Centre,71611.84782,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1107
1813,Chatswood West_Greville St Park,738236.3993,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1108
1814,Chatswood Tennis Club,1098304.591,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1109
1815,Chatswood High School,701166.8156,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1110
1816,Clifford Love Footbridge Lane Cove,1099940.847,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1111
1817,Chatswood Golf Club,630896.2262,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1112
1818,Lane Cove North,259983.0818,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1113
1819,Lane Cove_Helen St and Norton La,257580.0491,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1114
1820,Lane Cove_Centennial Ave and Karilla Ave,555648.6151,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1115
1821,Lane Cove North_Kullah Parade,185411.9444,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1116
1823,Lane Cove Industrial Estate,912326.084,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1117
1824,Lane Cove West,541394.5803,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1118
1825,Lane Cove_Rosenthal Av and Birdwood Av,138015.2933,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1119
1826,Lane Cove,869367.5262,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1120
1827,Carisbrook House Lane Cove,673359.3331,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1121
1828,Lane Cove_Longueville Rd and Dorritt St,690690.2098,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1122
1829,Lane Cove Country Club,636564.9243,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1123
1830,Riverview,1369331.763,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1124
1831,Greenwich Hospital,783892.6862,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1125
1832,St Leonards_Park Rd and River Rd,238638.251,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1126
1833,Northwood Ferry Wharf,381277.6163,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1127
1834,Longueville Private Hospital,991300.8912,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1128
1835,Greenwich Point Ferry Wharf,682616.9498,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1129
1836,St Leonards Station West,244193.2686,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1130
1837,North Shore Veterinary Hospital,58499.92249,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1131
1838,Artarmon,271258.8241,0,0,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1132
1839,Naremburn Pk,397693.156,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1133
1840,Naremburn,561283.5631,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1134
1841,Artarmon Industrial Area_Western End,547573.9695,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1135
1842,St Leonards Station,285239.5407,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1136
1843,Royal North Shore Hospital,232336.4371,0,0,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1137
1844,St Leonards,80001.24838,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1138
1845,St Leonards_Australian Medical Association (NSW),78233.19327,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1139
1846,Wollstonecraft_Smoothey Park,131116.6274,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1140
1847,Castle Cove,2338621.511,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1141
1848,North Willoughby,676408.5952,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1142
1849,The Sugarloaf Middle Cove,910493.5527,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1143
1850,Willoughby Girls High School,773995.2274,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1144
1851,Willoughby East,711825.9446,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1145
1852,The Quadrangle Shopping Centre,1407979.023,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1146
1853,Willoughby_Edward St and Artarmon Rd,580836.6439,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1147
1854,Willoughby,549569.9277,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1148
1855,Northbridge Plaza,613250.5771,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1149
1856,War Memorial Northbridge,1447844.991,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1150
1857,Northbridge,721312.5377,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1151
1900,Cammeray_West St and Amherst St,252685.0543,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1152
1901,Cremorne_Lodge Rd and Ellalong Rd,383945.9491,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1153
1902,Cammeray,940909.0761,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1154
1903,Primrose Park,441501.3291,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1155
1904,Cremorne Garden Plaza,396202.4792,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1156
1905,Neutral Bay Village Shopping Centre,301090.8783,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1157
1906,Cremorne_Prior Ave Reserve,193594.5762,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1158
1907,Cremorne Ferry Wharf,323203.045,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1159
1908,North Sydney_Lamont St,119122.0843,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1160
1910,Crows Nest Plaza,252965.8858,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1161
1911,Wollstonecraft_Rose and Macleod Plaza Crows Nest,96931.49575,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1162
1912,Crows Nest,176549.6734,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1163
1913,Cammeray_Miller St and Ernest St,373315.7731,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1164
1914,North Sydney Girls High School_North,116014.3478,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1165
1915,Mater Misericordiae Hospital,171650.313,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1166
1916,Wollstonecraft Station,431491.8417,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1167
1917,Wollstonecraft Station South,406136.3845,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1168
1918,Waverton,260376.2225,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1169
1919,Waverton Station,551595.977,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1170
1922,Chinamans Beach,917833.8985,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1171
1923,Balmoral,687930.3001,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1172
1924,Mosman_Rosebery St and Ourimbah Rd,693447.4546,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1173
1925,Mosman_Heydon St and Ourimbah Rd,328426.2804,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1174
1926,Bridgepoint Shopping Centre,51589.69204,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1175
1927,Mosman Pk,275958.3759,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1176
1928,Mosman_Raglan St and Esther Rd,257326.0071,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1177
1929,Mosman_Bardwell Rd and Belmont Rd,313593.7909,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1178
1930,Mosman High School,243745.6431,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1179
1931,Mosman_Raglan St and Muston St,234021.3605,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1180
1932,HMAS Penguin,1469431.911,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1181
1933,Mosman Ferry Wharf,509176.5466,0,1,0,0,0,0,0,14, North Sydney and Hornsby (Nsyd- Chatswood),3,1182
